date,day_of_week,customer_id,customer_type,location_x,location_y,distance_from_depot,demand,time_window_early,time_window_late,preferred_hour,travel_time
2025-01-04,5,C011,medium,14.575681430836557,12.733707363991257,19.354528989489744,20.75860238531855,13.847162817500768,17.01390034769509,14.968359034123386,0.36217063421849854
2025-01-04,5,C012,large,6.590047527986552,3.025788035030943,7.251490857338101,27.724242214717755,15.18841972643684,17.635611403475743,15.948793025515682,0.11286921768653138
2025-01-04,5,C013,large,8.097616369525097,3.045918371021541,8.65153221059295,40.74792135812125,8.505820769100968,11.61352933790361,9.590372517883191,0.2061657522872265
2025-01-04,5,C014,small,1.5824138974540591,6.848018557243654,7.0284700969136376,9.458489686837364,13.239006527193226,16.148088656728774,14.565989511876937,0.14920530027825943
2025-01-04,5,C015,medium,13.602426623186311,4.081983740769529,14.201711210240635,22.902050483210644,8.533019337215993,11.094945716400453,9.363571042731664,0.3441976999230487
2025-01-04,5,C016,small,4.041185006977822,3.6618828337166125,5.453490822261531,6.3557884836816365,12.371800759154922,14.926563125117188,13.961060782412293,0.12211277021048317
2025-01-04,5,C017,medium,3.703140942579018,10.444564092596826,11.08161413896766,11.216806675191753,13.065909065508158,15.221378339438129,13.669248894806977,0.2141794512998831
2025-01-04,5,C018,medium,7.964018749757046,6.716747468596375,10.418267188135347,12.040444583449545,13.488245924446602,16.85770826955436,15.51036015765559,0.18353038241361364
2025-01-04,5,C019,small,7.054509516690576,14.751347113422645,16.35140196379994,4.783696830873165,14.14098264743789,17.873110426438707,16.461827866832106,0.3288835947676352
2025-01-04,5,C020,small,12.875382072205797,4.889383578028271,13.772491977792944,6.404305549470521,13.147567408043248,17.122119666673136,15.484426646254663,0.22752465221828783
2025-01-05,6,C000,medium,11.948144802903492,2.751521847992457,12.260874222955293,17.098435205405927,13.627744126076369,16.765907064407866,15.633313765652115,0.23836993205766163
2025-01-05,6,C001,small,2.143002268829112,9.763327094232793,9.995749830462287,6.945193993409768,13.171269775827604,16.997601280342888,14.999285995759774,0.2428919268914188
2025-01-05,6,C002,small,9.174797407324213,0.10599457829576109,9.175409653855855,7.701398098011196,10.486764890383185,12.968934555042448,12.022804394206291,0.202393270678965
2025-01-05,6,C003,small,1.359096517992312,9.27579013999631,9.374829388659379,5.396923090795712,9.036599656757488,12.793040991715873,10.657821192064452,0.1444509660168625
2025-01-05,6,C004,medium,0.19897441739799793,14.133026335272792,14.134426914887394,19.493619730088017,10.78609132402066,14.448834304145663,12.809685574312113,0.2760579942399554
2025-01-05,6,C005,small,9.149949866739314,12.497923676042465,15.489340811539579,5.767763805101528,10.718979322350535,14.288315850239155,12.364286229320602,0.3962186684017098
2025-01-05,6,C006,large,8.515504917299872,0.46969938683337875,8.528448951043204,40.58428567398275,12.282874083255024,15.55616272649959,13.86470279633508,0.17484282672331686
2025-01-05,6,C007,large,8.55665961608099,7.812513900387355,11.586707782162149,40.95932078331346,12.339131286180061,15.24095218101227,13.379570455192892,0.22564249968302152
2025-01-05,6,C008,small,9.10551371530027,4.1399877303381505,10.002493610438938,6.786096627444707,12.744010004220002,16.336953555567757,14.581134971947707,0.16561006322265254
2025-01-05,6,C009,medium,10.670129291229749,11.852633107968085,15.947933116352734,21.296874563499287,8.604832240832387,10.696554773641651,9.529887822814928,0.4018070798693259
2025-01-05,6,C010,medium,1.4311517473561697,5.562273782973995,5.743438426650055,15.022585865992609,12.332899682031433,15.016026102944524,13.637199475773908,0.11010974021028455
2025-01-05,6,C011,medium,14.575681430836557,12.733707363991257,19.354528989489744,28.633703289800685,10.184803609934615,13.58013875732848,12.20240391128225,0.35132759482194176
2025-01-05,6,C012,large,6.590047527986552,3.025788035030943,7.251490857338101,33.13091573745042,14.952415133241232,17.982887242969653,15.994540838835338,0.14390853268277998
2025-01-05,6,C013,large,8.097616369525097,3.045918371021541,8.65153221059295,28.347814665427485,14.076861681415892,16.767026937060663,15.574325094755594,0.15449025202820915
2025-01-05,6,C014,small,1.5824138974540591,6.848018557243654,7.0284700969136376,6.566095339877002,12.313613808484124,15.025596777028095,13.275388029860185,0.13637462983129917
2025-01-05,6,C015,medium,13.602426623186311,4.081983740769529,14.201711210240635,18.03882081941104,10.461516925267778,12.64609809772527,11.572662117440231,0.2216638465701505
2025-01-05,6,C016,small,4.041185006977822,3.6618828337166125,5.453490822261531,6.659257147841375,8.381130520871125,11.135702451355268,10.25582146172955,0.11100517044120527
2025-01-05,6,C017,medium,3.703140942579018,10.444564092596826,11.08161413896766,20.194700860468153,11.10479994190863,14.952883460123497,13.29272516789866,0.22687052120302423
2025-01-05,6,C018,medium,7.964018749757046,6.716747468596375,10.418267188135347,20.24915248446733,13.349526220526702,15.474208945549186,14.764128491131718,0.24647651066645695
2025-01-06,0,C000,medium,11.948144802903492,2.751521847992457,12.260874222955293,16.7296708891673,11.168478062999789,14.232705033530419,13.093419536925328,0.3034198589430879
2025-01-06,0,C001,small,2.143002268829112,9.763327094232793,9.995749830462287,6.523787410193808,9.54780496123308,12.08629142313184,10.939764029077837,0.15080093865498206
2025-01-06,0,C002,small,9.174797407324213,0.10599457829576109,9.175409653855855,4.353427115757474,8.161162227368163,11.942216788847954,9.95809705455401,0.22912526152624219
2025-01-06,0,C003,small,1.359096517992312,9.27579013999631,9.374829388659379,6.055330996546415,11.937723845163582,14.111564421338429,12.987537591432458,0.23970240856606762
2025-01-06,0,C004,medium,0.19897441739799793,14.133026335272792,14.134426914887394,19.56937223180897,11.109471972840598,13.364632578431724,12.453276369837436,0.35750748906008045
2025-01-06,0,C005,small,9.149949866739314,12.497923676042465,15.489340811539579,6.3957319359285645,12.696644960246429,15.40883841204212,13.566226437351295,0.3230587294051456
2025-01-06,0,C006,large,8.515504917299872,0.46969938683337875,8.528448951043204,21.608594557085155,8.407358370163408,10.71307664853207,9.81425978096323,0.2522400829383549
2025-01-06,0,C007,large,8.55665961608099,7.812513900387355,11.586707782162149,27.70853866578743,10.504153178882445,12.850900369471956,11.280761349550776,0.22215307827053574
2025-01-06,0,C008,small,9.10551371530027,4.1399877303381505,10.002493610438938,5.048521627944827,9.912834901176739,13.877592134993952,12.283174615917293,0.22011207089854676
2025-01-06,0,C009,medium,10.670129291229749,11.852633107968085,15.947933116352734,16.170759806949427,13.864887763247502,17.49903190514606,15.924057007151841,0.3162504215637924
2025-01-06,0,C010,medium,1.4311517473561697,5.562273782973995,5.743438426650055,16.502751562873144,14.949857709476655,18.0,16.435007913020687,0.10363971181870249
2025-01-06,0,C011,medium,14.575681430836557,12.733707363991257,19.354528989489744,17.79903642116505,9.09810719067236,11.745465663480848,10.496349988460187,0.35760453877227366
2025-01-06,0,C012,large,6.590047527986552,3.025788035030943,7.251490857338101,20.234745372701024,8.096705108712252,11.317945193595518,9.918694597913628,0.2040180691485205
2025-01-06,0,C013,large,8.097616369525097,3.045918371021541,8.65153221059295,23.165149628460703,10.86835491910938,13.933533784212552,12.849120814838539,0.2131960953657871
2025-01-06,0,C014,small,1.5824138974540591,6.848018557243654,7.0284700969136376,4.139586634716047,8.0,11.31931384114681,9.506999763782142,0.18922921871256113
2025-01-06,0,C015,medium,13.602426623186311,4.081983740769529,14.201711210240635,13.194093963310847,12.78743265850959,16.307888378288965,14.452021777791433,0.366753548629649
2025-01-06,0,C016,small,4.041185006977822,3.6618828337166125,5.453490822261531,2.5283554998727107,10.192036395883864,14.051094684379517,11.790946132343961,0.10037809452120662
2025-01-07,1,C000,medium,11.948144802903492,2.751521847992457,12.260874222955293,16.113437620113928,14.89198685576942,17.25445298810074,16.506723654568304,0.23040671164540416
2025-01-07,1,C001,small,2.143002268829112,9.763327094232793,9.995749830462287,5.488044079378749,14.890125149299777,17.169669902552357,15.734630214066176,0.231504246835157
2025-01-07,1,C002,small,9.174797407324213,0.10599457829576109,9.175409653855855,4.512393775927507,8.664748883912761,12.293898324375526,10.314126383447944,0.175570395932368
2025-01-07,1,C003,small,1.359096517992312,9.27579013999631,9.374829388659379,2.791893448326123,14.941758658553809,17.72664887339908,16.017604326504866,0.19426106013003294
2025-01-07,1,C004,medium,0.19897441739799793,14.133026335272792,14.134426914887394,8.885626394466438,11.647669791368958,14.250425539697243,12.70143828535685,0.30502931247195225
2025-01-07,1,C005,small,9.149949866739314,12.497923676042465,15.489340811539579,3.419748063256473,14.856258225937324,17.624040668683747,16.19659658619655,0.3102841299759239
2025-01-07,1,C006,large,8.515504917299872,0.46969938683337875,8.528448951043204,31.413687348651397,8.123060255124855,12.002724502351807,9.935184325666913,0.25720456710097256
2025-01-07,1,C007,large,8.55665961608099,7.812513900387355,11.586707782162149,24.75115971753179,13.765589850210175,17.005735362067202,15.352201514162367,0.22245614867264876
2025-01-07,1,C008,small,9.10551371530027,4.1399877303381505,10.002493610438938,5.1818662550584955,8.650166109880926,11.273610245472023,10.21339903786201,0.2050155218656758
2025-01-07,1,C009,medium,10.670129291229749,11.852633107968085,15.947933116352734,19.52931393737887,14.9933006500501,17.677464147481913,16.014125094093995,0.3317819003235666
2025-01-07,1,C010,medium,1.4311517473561697,5.562273782973995,5.743438426650055,14.190375194119886,13.957696894120296,16.257531748817843,15.378362926236429,0.1036258302613313
2025-01-07,1,C011,medium,14.575681430836557,12.733707363991257,19.354528989489744,17.891550956146084,12.477957061962874,15.865853950897074,14.129181063082378,0.5097312857660623
2025-01-07,1,C012,large,6.590047527986552,3.025788035030943,7.251490857338101,25.357264805378563,8.627722967843898,12.444624090511155,10.452781734411406,0.12697861274355082
2025-01-07,1,C013,large,8.097616369525097,3.045918371021541,8.65153221059295,24.654939945293535,15.51114514579524,17.8178479520274,16.57826671689452,0.13280587014855064
2025-01-07,1,C014,small,1.5824138974540591,6.848018557243654,7.0284700969136376,7.445751979616826,8.0,11.449123661994488,9.144881470566723,0.19934019891110386
2025-01-07,1,C015,medium,13.602426623186311,4.081983740769529,14.201711210240635,20.346490855608238,14.325295458019227,17.739772726646024,16.379995049418365,0.3008000435541134
2025-01-08,2,C000,medium,11.948144802903492,2.751521847992457,12.260874222955293,13.117743346867568,8.485222659605412,12.160204237610397,10.490567035952965,0.2330696740611357
2025-01-08,2,C001,small,2.143002268829112,9.763327094232793,9.995749830462287,3.945363111133908,12.72809910381181,15.486710500582907,13.86315515035407,0.22239805840846255
2025-01-08,2,C002,small,9.174797407324213,0.10599457829576109,9.175409653855855,5.616215816968061,12.630009537989054,14.858544138100427,13.829772253841112,0.20632752590909867
2025-01-08,2,C003,small,1.359096517992312,9.27579013999631,9.374829388659379,3.4442500241283716,14.29341624562128,17.467552693894415,16.34763779951441,0.1352856196143642
2025-01-08,2,C004,medium,0.19897441739799793,14.133026335272792,14.134426914887394,14.42726552583497,11.989421475551,14.320448110406948,13.621055632732379,0.34984315061754745
2025-01-08,2,C005,small,9.149949866739314,12.497923676042465,15.489340811539579,6.038826145111929,9.713280951295474,12.153475379457667,11.220697381035345,0.28815700418547946
2025-01-08,2,C006,large,8.515504917299872,0.46969938683337875,8.528448951043204,32.672392946470445,11.47523855313679,14.589849290916884,12.671911904136104,0.20497366770887732
2025-01-08,2,C007,large,8.55665961608099,7.812513900387355,11.586707782162149,21.96222901083725,9.984148483320803,12.604022335858025,11.396767294131816,0.23518445076209482
2025-01-08,2,C008,small,9.10551371530027,4.1399877303381505,10.002493610438938,6.349704627310695,10.451840151004337,13.388303807887095,11.795095992394664,0.19345588149816184
2025-01-08,2,C009,medium,10.670129291229749,11.852633107968085,15.947933116352734,18.258316580308968,12.61964335444145,15.207732712883395,13.699628833872595,0.36764774098414726
2025-01-08,2,C010,medium,1.4311517473561697,5.562273782973995,5.743438426650055,22.289543185961907,11.617047919345678,14.611071816988177,12.848703587100687,0.1647181281066451
2025-01-08,2,C011,medium,14.575681430836557,12.733707363991257,19.354528989489744,14.104086624604445,8.0,11.129574985898863,9.604026910431113,0.5031351557033673
2025-01-08,2,C012,large,6.590047527986552,3.025788035030943,7.251490857338101,30.38179944221133,13.766855595729577,17.724718466961498,15.405998171888967,0.15882960820288095
2025-01-08,2,C013,large,8.097616369525097,3.045918371021541,8.65153221059295,28.459097832445607,11.856005297724867,14.363782425811475,13.413780762074719,0.22890472910657292
2025-01-08,2,C014,small,1.5824138974540591,6.848018557243654,7.0284700969136376,7.571372359688783,10.532186931919533,13.671073967446532,11.714169967169529,0.1426639614693499
2025-01-08,2,C015,medium,13.602426623186311,4.081983740769529,14.201711210240635,20.149973329364173,13.556988359084777,17.534445922995662,15.44251973886324,0.29655922974821
2025-01-08,2,C016,small,4.041185006977822,3.6618828337166125,5.453490822261531,3.3067338252902108,8.298063957887836,11.564545507709758,9.695400119602795,0.13894680911468707
2025-01-08,2,C017,medium,3.703140942579018,10.444564092596826,11.08161413896766,15.990957204727849,12.845706348611023,16.66695435569163,14.631569081108076,0.2890974131577134
2025-01-08,2,C018,medium,7.964018749757046,6.716747468596375,10.418267188135347,18.015306486898968,11.200900093305446,13.269356314946503,11.904473697560725,0.1977921093110838
2025-01-08,2,C019,small,7.054509516690576,14.751347113422645,16.35140196379994,6.18521029151089,9.7605056624338,13.482641702383244,11.902063157327564,0.3051158789053512
2025-01-08,2,C020,small,12.875382072205797,4.889383578028271,13.772491977792944,5.166415148762888,15.093980184061646,18.0,16.88293849793388,0.24856649139548914
2025-01-08,2,C021,medium,1.9059076897782719,7.833648900822066,8.062167154264833,21.835436184565218,13.1371997442654,16.53489145058721,14.933495553829324,0.13962375382047904
2025-01-08,2,C022,medium,3.270346612411297,9.675812516539942,10.213545653716004,18.309075800333346,14.366063757040767,17.42538711435093,15.580671007293391,0.22779118433220524
2025-01-08,2,C023,medium,7.471361302665086,1.0076309987356513,7.539002582873568,20.43285079899583,8.476295105003562,10.75633218232446,9.852629841029394,0.21065197151104817
2025-01-09,3,C000,medium,11.948144802903492,2.751521847992457,12.260874222955293,12.280263980942877,12.643805034900712,15.632352735177253,14.064784506859581,0.3191096248417456
2025-01-09,3,C001,small,2.143002268829112,9.763327094232793,9.995749830462287,4.676734710703943,13.599126333524726,16.4431984526261,15.167291016514163,0.22276659821928402
2025-01-09,3,C002,small,9.174797407324213,0.10599457829576109,9.175409653855855,5.147207829369603,8.0,11.320270029893004,9.545997642832733,0.25119412462596524
2025-01-09,3,C003,small,1.359096517992312,9.27579013999631,9.374829388659379,5.230487214603503,11.830579912057951,15.729193506173482,13.883237336063662,0.23472267476336414
2025-01-09,3,C004,medium,0.19897441739799793,14.133026335272792,14.134426914887394,9.735639478274297,12.498258013684005,14.822285769467175,13.318742231265547,0.33502343702681014
2025-01-09,3,C005,small,9.149949866739314,12.497923676042465,15.489340811539579,5.374585109450978,11.301054898692943,13.98982236278141,12.793898469602958,0.33275459663041296
2025-01-09,3,C006,large,8.515504917299872,0.46969938683337875,8.528448951043204,39.92987025441951,11.902540363753728,14.82190338927599,13.786288466145237,0.19026739415498653
2025-01-09,3,C007,large,8.55665961608099,7.812513900387355,11.586707782162149,28.153286299921128,13.787356787561828,17.711554359090062,15.45944201453409,0.21646522869611093
2025-01-09,3,C008,small,9.10551371530027,4.1399877303381505,10.002493610438938,5.217507905693561,8.0,11.91020490184708,9.693641694897469,0.33456780335332165
2025-01-09,3,C009,medium,10.670129291229749,11.852633107968085,15.947933116352734,18.85359910180168,13.63617185457561,16.910635014154582,14.792826634185108,0.4091232826731488
2025-01-09,3,C010,medium,1.4311517473561697,5.562273782973995,5.743438426650055,15.80115115604536,13.663723349546727,15.766914962864147,14.545401691655398,0.14796640498409186
2025-01-09,3,C011,medium,14.575681430836557,12.733707363991257,19.354528989489744,15.310433295939557,15.412231533170834,18.0,16.99482799652668,0.366404200396162
2025-01-09,3,C012,large,6.590047527986552,3.025788035030943,7.251490857338101,25.602359287326742,13.270872365127905,15.656070420699168,14.848189371666253,0.16774507063800287
2025-01-09,3,C013,large,8.097616369525097,3.045918371021541,8.65153221059295,38.14114064531333,13.860777455351444,15.970542684644395,14.960516384961764,0.20017353348483682
2025-01-09,3,C014,small,1.5824138974540591,6.848018557243654,7.0284700969136376,7.191066005559717,12.897318748092033,15.626713247006645,14.201338803545825,0.17441965473890697
2025-01-09,3,C015,medium,13.602426623186311,4.081983740769529,14.201711210240635,18.056660985667442,11.70557434901289,14.587638672509213,13.242121061079201,0.3391328017040907
2025-01-09,3,C016,small,4.041185006977822,3.6618828337166125,5.453490822261531,6.333859619760715,11.883412514872283,15.206722865033367,13.3072119230463,0.13504346343888063
2025-01-09,3,C017,medium,3.703140942579018,10.444564092596826,11.08161413896766,7.058241360307474,14.55775978944729,17.392771957503076,16.013323022899595,0.23780130565481924
